Id,Category
533,14
534,15
535,6
536,45
537,46
538,19
539,19
540,20
541,22
542,21
543,46
544,45
545,45
546,46
547,46
548,5
549,10
550,11
551,13
552,12
553,13
554,13
555,29
556,30
557,19
558,19
559,20
560,22
561,21
562,1
563,2
564,2
565,11
566,11
567,26
568,27
569,28
570,29
571,29
572,14
573,32
574,32
575,32
576,32
577,32
578,32
579,32
580,32
581,32
582,32
583,32
584,33
585,36
586,37
587,39
588,39
589,11
590,11
591,42
592,43
593,43
594,44
595,15
596,46
597,45
598,6
599,46
600,17
601,17
602,13
603,13
604,13
605,13
606,15
607,19
608,19
609,19
610,20
611,21
612,1
613,1
614,2
615,17
616,17
617,11
618,11
619,44
620,15
621,46
622,45
623,4
624,1
625,2
626,5
627,46
628,14
629,19
630,19
631,20
632,21
633,1
634,1
635,2
636,11
637,11
638,12
639,12
640,27
641,12
642,29
643,29
644,29
645,14
646,30
647,14
648,32
649,32
650,32
651,32
652,32
653,34
654,32
655,32
656,32
657,32
658,32
659,32
660,32
661,32
662,33
663,33
664,14
665,36
666,37
667,39
668,17
669,17
670,11
671,43
672,44
673,15
674,46
675,45
676,36
677,14
678,36
679,37
680,39
681,39
682,5
683,5
684,2
685,5
686,5
687,2
688,2
689,10
690,11
691,13
692,12
693,13
694,15
695,14
696,32
697,32
698,4
699,33
700,1
701,2
702,3
703,11
704,26
705,2
706,27
707,17
708,17
709,28
710,29
711,14
712,30
713,14
714,32
715,32
716,32
717,32
718,32
719,32
720,32
721,32
722,32
723,33
724,6
725,46
726,45
727,4
728,1
729,2
730,3
731,5
732,2
733,11
734,13
735,29
736,29
737,14
738,30
739,2
740,24
741,2
742,17
743,11
744,13
745,13
746,13
747,13
748,29
749,4
750,33
751,4
752,34
753,34
754,32
755,32
756,32
757,32
758,32
759,32
760,33
761,33
762,36
763,18
764,37
765,39
766,39
767,39
768,32
769,32
770,44
771,44
772,15
773,5
774,5
775,2
776,1
777,2
778,2
779,1
780,2
781,3
782,5
783,2
784,17
785,13
786,32
787,29
788,14
789,30
790,2
791,24
792,24
793,17
794,11
795,11
796,11
797,17
798,28
799,29
800,14
801,30
802,32
803,34
804,32
805,32
806,32
807,32
808,32
809,32
810,32
811,33
812,36
813,36
814,37
815,37
816,37
817,39
818,39
819,17
820,11
821,13
822,13
823,15
824,45
825,46
826,46
827,1
828,2
829,5
830,11
831,11
832,13
833,30
834,1
835,1
836,2
837,17
838,11
839,11
840,11
841,13
842,13
843,15
844,32
845,34
846,32
847,32
848,32
849,33
850,36
851,36
852,37
853,37
854,37
855,39
856,11
857,12
858,12
859,12
860,13
861,44
862,15
863,15
864,5
865,5
866,11
867,11
868,13
869,30
870,32
871,32
872,32
873,32
874,32
875,33
876,1
877,1
878,2
879,5
880,11
881,11
882,13
883,13
884,5
885,2
886,2
887,11
888,11
889,11
890,11
891,12
892,13
893,15
894,32
895,34
896,32
897,32
898,32
899,33
900,36
901,36
902,37
903,37
904,37
905,39
906,11
907,12
908,12
909,14
910,13
911,14
912,13
913,15
914,5
915,5
916,5
917,1
918,2
919,5
920,2
921,17
922,17
923,13
924,13
925,15
926,1
927,2
928,2
929,11
930,26
931,2
932,2
933,27
934,27
935,28
936,28
937,29
938,14
939,30
940,32
941,32
942,32
943,32
944,32
945,32
946,32
947,33
948,36
949,37
950,37
951,32
952,11
953,11
954,12
955,42
956,43
957,44
958,14
959,15
960,45
961,46
962,4
963,1
964,2
965,1
966,2
967,2
968,11
969,11
970,12
971,12
972,12
973,12
974,12
975,12
976,29
977,14
978,30
979,11
980,11
981,12
982,12
983,43
984,44
985,14
986,15
987,45
988,46
989,4
990,1
991,2
992,5
993,2
994,17
995,17
996,13
997,13
998,15
999,1
1000,2
1001,3
1002,17
1003,11
1004,11
1005,12
1006,42
1007,12
1008,12
1009,13
1010,29
1011,29
1012,30
1013,34
1014,34
1015,34
1016,34
1017,34
1018,34
1019,32
1020,33
1021,36
1022,37
1023,37
1024,37
1025,11
1026,11
1027,12
1028,42
1029,43
1030,44
1031,15
1032,15
1033,45
1034,46
1035,1
1036,2
1037,5
1038,2
1039,10
1040,13
1041,13
1042,15
1043,15
1044,19
1045,19
1046,19
1047,20
1048,21
1049,21
1050,1
1051,2
1052,2
1053,11
1054,11
1055,2
1056,27
1057,27
1058,27
1059,28
1060,29
1061,15
1062,15
1063,32
1064,34
1065,34
1066,32
1067,32
1068,32
1069,32
1070,32
1071,33
1072,36
1073,37
1074,37
1075,17
1076,11
1077,17
1078,12
1079,44
1080,15
1081,45
1082,46
1083,1
1084,2
1085,5
1086,2
1087,17
1088,13
1089,13
1090,15
1091,15
1092,19
1093,19
1094,20
1095,20
1096,21
1097,21
1098,1
1099,2
1100,2
1101,32
1102,34
1103,34
1104,32
1105,32
1106,32
1107,32
1108,32
1109,33
1110,36
1111,37
1112,37
1113,10
1114,17
1115,11
1116,12
1117,44
1118,15
1119,45
1120,46
1121,1
1122,2
1123,5
1124,2
1125,11
1126,13
1127,13
1128,15
1129,15
1130,19
1131,19
1132,19
1133,20
1134,21
1135,4
1136,1
1137,2
1138,2
1139,11
1140,26
1141,2
1142,27
1143,27
1144,27
1145,28
1146,29
1147,14
1148,30
1149,32
1150,34
1151,34
1152,32
1153,32
1154,32
1155,32
1156,32
1157,33
1158,36
1159,37
1160,39
1161,17
1162,17
1163,11
1164,12
1165,44
1166,15
1167,1
1168,2
1169,1
1170,2
1171,5
1172,5
1173,11
1174,13
1175,13
1176,13
1177,19
1178,22
1179,19
1180,20
1181,21
1182,46
1183,45
1184,45
1185,11
1186,26
1187,2
1188,27
1189,28
1190,29
1191,29
1192,29
1193,30
1194,34
1195,32
1196,32
1197,32
1198,33
1199,36
1200,37
1201,39
1202,10
1203,11
1204,44
1205,14
1206,15
1207,45
1208,46
1209,1
1210,2
1211,5
1212,2
1213,11
1214,13
1215,13
1216,13
1217,19
1218,19
1219,20
1220,20
1221,21
1222,1
1223,2
1224,2
1225,17
1226,11
1227,11
1228,27
1229,10
1230,28
1231,29
1232,29
1233,30
1234,34
1235,32
1236,32
1237,32
1238,33
1239,36
1240,37
1241,39
1242,10
1243,11
1244,44
1245,14
1246,15
1247,45
1248,46
1249,1
1250,2
1251,5
1252,2
1253,11
1254,11
1255,13
1256,15
1257,19
1258,22
1259,22
1260,20
1261,21
1262,5
1263,5
1264,2
1265,11
1266,11
1267,26
1268,27
1269,28
1270,29
1271,29
1272,29
1273,30
1274,36
1275,37
1276,39
1277,10
1278,11
1279,44
1280,15
1281,15
1282,45
1283,46
