Id,Category
533,14
534,15
535,6
536,45
537,46
538,22
539,22
540,20
541,22
542,21
543,46
544,45
545,45
546,46
547,0
548,5
549,10
550,11
551,11
552,11
553,13
554,14
555,13
556,15
557,18
558,23
559,20
560,22
561,21
562,11
563,2
564,25
565,11
566,2
567,2
568,27
569,28
570,29
571,29
572,32
573,32
574,32
575,32
576,32
577,32
578,32
579,32
580,32
581,32
582,33
583,39
584,40
585,36
586,0
587,39
588,40
589,11
590,12
591,42
592,43
593,43
594,44
595,15
596,46
597,45
598,6
599,46
600,11
601,13
602,12
603,13
604,14
605,13
606,15
607,22
608,22
609,19
610,20
611,21
612,24
613,2
614,25
615,10
616,12
617,42
618,43
619,44
620,15
621,46
622,46
623,0
624,1
625,2
626,0
627,46
628,0
629,19
630,19
631,20
632,21
633,24
634,2
635,25
636,11
637,11
638,27
639,27
640,27
641,28
642,29
643,13
644,13
645,13
646,15
647,0
648,32
649,32
650,32
651,32
652,32
653,32
654,32
655,32
656,32
657,32
658,32
659,32
660,32
661,33
662,33
663,0
664,0
665,36
666,37
667,39
668,10
669,11
670,11
671,43
672,44
673,15
674,46
675,46
676,0
677,18
678,34
679,32
680,34
681,33
682,2
683,2
684,2
685,5
686,5
687,2
688,2
689,10
690,11
691,13
692,12
693,13
694,15
695,17
696,17
697,11
698,22
699,21
700,24
701,2
702,25
703,11
704,2
705,2
706,27
707,10
708,17
709,28
710,29
711,14
712,30
713,17
714,17
715,17
716,17
717,17
718,17
719,37
720,37
721,37
722,37
723,39
724,6
725,46
726,46
727,1
728,1
729,2
730,2
731,5
732,2
733,20
734,13
735,29
736,29
737,30
738,30
739,2
740,24
741,25
742,11
743,11
744,12
745,12
746,13
747,29
748,29
749,14
750,30
751,4
752,34
753,32
754,32
755,32
756,32
757,32
758,32
759,32
760,33
761,0
762,19
763,18
764,20
765,22
766,21
767,40
768,19
769,20
770,29
771,29
772,30
773,46
774,46
775,2
776,24
777,25
778,0
779,1
780,2
781,2
782,5
783,2
784,11
785,13
786,29
787,29
788,14
789,30
790,2
791,24
792,25
793,36
794,36
795,37
796,37
797,39
798,28
799,29
800,14
801,15
802,34
803,34
804,32
805,32
806,32
807,32
808,32
809,32
810,32
811,33
812,0
813,36
814,37
815,37
816,37
817,39
818,39
819,0
820,36
821,32
822,29
823,30
824,45
825,46
826,4
827,1
828,2
829,5
830,11
831,11
832,13
833,29
834,6
835,24
836,25
837,16
838,16
839,2
840,27
841,27
842,29
843,30
844,32
845,34
846,32
847,33
848,32
849,33
850,36
851,36
852,37
853,37
854,39
855,39
856,11
857,12
858,42
859,44
860,44
861,44
862,44
863,15
864,5
865,5
866,11
867,14
868,13
869,15
870,32
871,32
872,32
873,33
874,32
875,33
876,4
877,1
878,2
879,5
880,11
881,11
882,13
883,13
884,24
885,25
886,25
887,16
888,10
889,12
890,42
891,28
892,29
893,30
894,32
895,32
896,32
897,32
898,32
899,33
900,36
901,36
902,37
903,37
904,37
905,39
906,12
907,12
908,42
909,17
910,17
911,44
912,44
913,15
914,46
915,46
916,4
917,1
918,2
919,5
920,2
921,11
922,12
923,13
924,13
925,15
926,24
927,2
928,0
929,26
930,26
931,27
932,2
933,27
934,27
935,27
936,28
937,29
938,14
939,30
940,32
941,32
942,32
943,32
944,32
945,33
946,32
947,35
948,36
949,37
950,38
951,39
952,11
953,11
954,12
955,42
956,43
957,44
958,15
959,15
960,45
961,46
962,4
963,1
964,2
965,1
966,2
967,2
968,26
969,11
970,27
971,2
972,27
973,27
974,27
975,28
976,29
977,14
978,30
979,11
980,12
981,12
982,42
983,43
984,44
985,14
986,15
987,45
988,2
989,4
990,1
991,2
992,5
993,2
994,10
995,10
996,13
997,14
998,15
999,45
1000,2
1001,2
1002,26
1003,11
1004,11
1005,2
1006,27
1007,27
1008,27
1009,28
1010,29
1011,29
1012,30
1013,34
1014,32
1015,32
1016,32
1017,34
1018,34
1019,32
1020,33
1021,36
1022,37
1023,37
1024,39
1025,17
1026,11
1027,12
1028,42
1029,43
1030,44
1031,15
1032,15
1033,45
1034,46
1035,1
1036,2
1037,5
1038,2
1039,11
1040,13
1041,13
1042,15
1043,0
1044,19
1045,19
1046,20
1047,20
1048,21
1049,6
1050,24
1051,2
1052,25
1053,26
1054,26
1055,2
1056,27
1057,27
1058,27
1059,28
1060,29
1061,15
1062,15
1063,34
1064,34
1065,34
1066,32
1067,33
1068,32
1069,32
1070,32
1071,33
1072,36
1073,37
1074,39
1075,11
1076,11
1077,11
1078,12
1079,42
1080,15
1081,45
1082,46
1083,24
1084,2
1085,5
1086,2
1087,0
1088,13
1089,13
1090,15
1091,0
1092,19
1093,19
1094,20
1095,20
1096,21
1097,6
1098,24
1099,2
1100,25
1101,32
1102,32
1103,34
1104,32
1105,33
1106,32
1107,32
1108,32
1109,33
1110,36
1111,37
1112,37
1113,10
1114,11
1115,11
1116,12
1117,44
1118,15
1119,45
1120,46
1121,1
1122,2
1123,5
1124,2
1125,11
1126,13
1127,14
1128,15
1129,0
1130,0
1131,19
1132,23
1133,20
1134,21
1135,6
1136,24
1137,2
1138,25
1139,11
1140,26
1141,2
1142,27
1143,27
1144,27
1145,28
1146,29
1147,14
1148,30
1149,26
1150,2
1151,32
1152,32
1153,32
1154,32
1155,32
1156,32
1157,39
1158,36
1159,37
1160,39
1161,10
1162,11
1163,11
1164,12
1165,44
1166,15
1167,45
1168,45
1169,2
1170,2
1171,5
1172,2
1173,11
1174,13
1175,13
1176,13
1177,19
1178,22
1179,22
1180,20
1181,21
1182,2
1183,25
1184,25
1185,11
1186,26
1187,2
1188,27
1189,10
1190,28
1191,13
1192,13
1193,15
1194,32
1195,32
1196,33
1197,32
1198,33
1199,36
1200,37
1201,39
1202,11
1203,11
1204,44
1205,14
1206,15
1207,45
1208,46
1209,1
1210,2
1211,5
1212,2
1213,11
1214,14
1215,13
1216,15
1217,19
1218,22
1219,22
1220,20
1221,21
1222,2
1223,24
1224,25
1225,11
1226,26
1227,26
1228,27
1229,10
1230,28
1231,29
1232,14
1233,15
1234,32
1235,32
1236,33
1237,32
1238,33
1239,36
1240,37
1241,39
1242,10
1243,11
1244,44
1245,14
1246,15
1247,45
1248,46
1249,2
1250,2
1251,5
1252,0
1253,11
1254,13
1255,13
1256,15
1257,19
1258,22
1259,19
1260,20
1261,21
1262,2
1263,24
1264,25
1265,11
1266,26
1267,26
1268,27
1269,10
1270,28
1271,29
1272,29
1273,30
1274,36
1275,37
1276,39
1277,10
1278,11
1279,44
1280,15
1281,15
1282,45
1283,45
